Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_16_978.jpg;-15;0;0;1.390953;101.0284;87.21334;359.8463;41.76918;358.8719
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_17_045.jpg;-12.00925;0.1993833;0;1.385227;101.1174;87.28199;359.9677;40.27817;358.981
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_17_110.jpg;-9.022375;0.3985083;0;1.390352;101.1857;87.33252;0.05789856;39.32854;359.0717
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_17_178.jpg;-6.030693;0.5979538;0;1.415197;101.2551;87.38377;0.1551798;38.59394;359.1817
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_17_244.jpg;-3.028336;0.798111;0;1.443638;101.3502;87.45517;0.3369409;38.01658;359.3661
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_17_311.jpg;-0.03840208;0.9974399;0;1.479647;101.4237;87.51192;0.5244654;37.89206;359.5374
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_17_377.jpg;0;1;0;1.538622;101.4996;87.57116;0.7558857;37.88727;359.7187
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_17_444.jpg;0;1;0;1.583456;101.6048;87.65332;1.108955;37.9009;359.9602
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_17_510.jpg;0;1;0;1.628903;101.6864;87.71542;1.339233;37.88001;0.04316621
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_17_577.jpg;0;1;0;1.683136;101.7673;87.77558;1.324594;37.86499;-0.002831924
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_17_644.jpg;0;1;0;1.744445;101.877;87.86032;1.235431;37.92983;-0.0005761643
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_17_711.jpg;0;1;0;1.788749;101.9626;87.92641;1.226035;37.92235;-0.0005314357
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_17_777.jpg;0;1;0;1.847855;102.0508;87.99456;1.257136;37.91125;-0.0006030694
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_17_844.jpg;0;1;0;1.891072;102.1718;88.08801;1.307714;37.89533;-0.001125834
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_17_911.jpg;0;1;0;1.93706;102.2646;88.15965;1.309775;37.88313;-0.00115882
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_17_977.jpg;0;1;0;1.998177;102.3593;88.23275;1.293165;37.87098;-0.0007036887
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_18_044.jpg;0;1;0;2.043;102.4894;88.33308;1.303606;37.85187;-0.001147288
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_18_111.jpg;0;1;0;2.086893;102.5894;88.41011;1.304231;37.84209;-0.001168479
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_18_177.jpg;0;1;0;2.147016;102.6915;88.48879;1.306581;37.82903;-0.0011783
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_18_244.jpg;0;1;0;2.1911;102.831;88.59619;1.311841;37.81469;-0.001197251
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_18_311.jpg;0;1;0;2.235342;102.9381;88.67862;1.317454;37.80285;-0.001222393
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_18_377.jpg;0;1;0;2.294018;103.0473;88.76257;1.317068;37.79165;-0.001215027
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_18_444.jpg;0;1;0;2.337625;103.1962;88.87704;1.32443;37.77625;-0.001253621
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_18_510.jpg;0;1;0;2.381113;103.3102;88.96468;1.325983;37.76556;-0.00125549
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_18_577.jpg;0;1;0;2.43917;103.4264;89.05391;1.327986;37.75333;-0.001273639
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_18_644.jpg;0;1;0;2.482316;103.5845;89.17532;1.334598;37.73811;-0.001310364
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_18_710.jpg;0;1;0;2.525337;103.7056;89.2682;1.340806;37.72698;-0.001333266
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_18_776.jpg;0;1;0;2.582807;103.8285;89.3625;1.336778;37.71538;-0.001308124
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_18_843.jpg;0;1;0;2.625468;103.9958;89.49078;1.342754;37.69886;-0.001228811
